date_day,station,temp_F_max,temp_F_min,temp_F_mean,precip_in_sum
2014-10-09,Indian Ridge,69,44,57.3,0
2014-10-09,South Baldy Ridge,64,49,57.2,0
2014-10-09,Baldy Draw,66,48,57,0
2014-10-09,Baldy Summit,61,50,54.2,0
2014-10-08,Indian Ridge,72,46,59.1,0
2014-10-08,Baldy Draw,70,52,59.2,0
2014-10-08,Orchard House,75,44,58.5,0
2014-10-08,South Baldy Ridge,69,54,60,0
2014-10-08,Baldy Summit,63,52,56.1,0
2014-10-08,Sanfoin Bench,74,40,56.1,0
2014-10-07,Sanfoin Bench,80,45,62.2,0
2014-10-07,Orchard House,79,50,64,0
2014-10-07,Indian Ridge,76,52,64.2,0
2014-10-07,South Baldy Ridge,70,57,63.3,0
2014-10-07,Baldy Summit,65,53,58.3,0
2014-10-07,Baldy Draw,74,54,63.5,0
2014-10-06,Baldy Draw,73,52,60.5,0
2014-10-06,Baldy Summit,64,51,56.9,0
2014-10-06,South Baldy Ridge,68,53,61.1,0
2014-10-06,Indian Ridge,75,48,61.9,0
2014-10-06,Orchard House,78,42,60,0
2014-10-06,Sanfoin Bench,79,40,58.4,0
2014-10-05,Orchard House,76,50,62.7,0
2014-10-05,Indian Ridge,73,53,62,0
2014-10-05,Baldy Summit,62,50,54.2,0
2014-10-05,South Baldy Ridge,66,54,59.5,0
2014-10-05,Sanfoin Bench,76,48,62.3,0
2014-10-05,Baldy Draw,71,54,60.9,0
2014-10-04,Sanfoin Bench,74,32,52.4,0
2014-10-04,Baldy Summit,61,45,52.2,0
2014-10-04,Indian Ridge,70,38,56.6,0
2014-10-04,South Baldy Ridge,65,47,57,0
2014-10-04,Orchard House,74,34,54.1,0
2014-10-04,Baldy Draw,68,44,55.1,0
2014-10-03,Indian Ridge,61,31,46.2,0
2014-10-03,Sanfoin Bench,64,27,43.1,0
2014-10-03,Baldy Summit,52,31,42.1,0
2014-10-03,Baldy Draw,59,32,45.4,0
2014-10-03,Orchard House,63,30,45,0
2014-10-03,South Baldy Ridge,58,35,46.7,0
2014-10-02,South Baldy Ridge,50,40,45.1,0
2014-10-02,Orchard House,60,40,49.9,0
2014-10-02,Sanfoin Bench,60,40,49.8,0
2014-10-02,Baldy Summit,45,37,40.4,0
2014-10-02,Indian Ridge,56,38,49,0
2014-10-02,Baldy Draw,54,42,47.6,0
2014-10-01,Orchard House,56,42,48.2,0
2014-10-01,South Baldy Ridge,47,40,42.9,0
2014-10-01,Baldy Draw,50,41,44.5,0
2014-10-01,Sanfoin Bench,56,43,48.3,0
2014-10-01,Baldy Summit,41,36,37.9,0
2014-10-01,Indian Ridge,54,42,47.3,0
2014-09-30,Orchard House,58,46,51.9,0.1
2014-09-30,Baldy Draw,52,41,47.8,0.1
2014-09-30,Baldy Summit,46,37,41.6,0.1
2014-09-30,South Baldy Ridge,49,40,45,0.1
2014-09-30,Indian Ridge,56,44,50.2,0.1
2014-09-30,Sanfoin Bench,58,47,52.2,0.1
2014-09-29,Baldy Draw,55,47,50.1,0.2
2014-09-29,Baldy Summit,48,43,45.2,0.2
2014-09-29,Sanfoin Bench,59,44,52.5,0.1
2014-09-29,Orchard House,59,45,53.2,0.1
2014-09-29,South Baldy Ridge,53,45,48.6,0.2
2014-09-29,Indian Ridge,57,45,52,0.1
2014-09-28,Orchard House,59,54,56.8,0
2014-09-28,Baldy Draw,53,49,51.5,0
2014-09-28,Sanfoin Bench,60,55,57.2,0
2014-09-28,South Baldy Ridge,51,47,49,0
2014-09-28,Indian Ridge,58,53,55.4,0
2014-09-28,Baldy Summit,45,42,44.1,0.1
2014-09-27,Baldy Draw,55,49,51.5,0
2014-09-27,Indian Ridge,58,49,53.8,0
2014-09-27,South Baldy Ridge,52,47,50,0
2014-09-27,Baldy Summit,47,43,45.5,0
2014-09-27,Sanfoin Bench,59,50,54.4,0
2014-09-27,Orchard House,59,51,55.3,0
2014-09-26,South Baldy Ridge,60,46,53.4,0.2
2014-09-26,Baldy Summit,56,42,48.9,0.1
2014-09-26,Sanfoin Bench,70,54,61,0.1
2014-09-26,Orchard House,69,53,60.5,0.1
2014-09-26,Indian Ridge,66,52,58.2,0.1
2014-09-26,Baldy Draw,63,48,55.5,0.2
2014-09-25,Orchard House,87,49,68.1,0
2014-09-25,South Baldy Ridge,80,57,66.3,0
2014-09-25,Indian Ridge,82,50,66.4,0
2014-09-25,Baldy Draw,82,54,65.4,0
2014-09-25,Baldy Summit,77,56,65,0
2014-09-25,Sanfoin Bench,85,47,67.2,0
2014-09-24,South Baldy Ridge,85,64,72.4,0
2014-09-24,Orchard House,92,52,71.7,0
2014-09-24,Sanfoin Bench,90,47,66.3,0
2014-09-24,Baldy Summit,79,61,67.1,0
2014-09-24,Indian Ridge,88,54,69.8,0
2014-09-24,Baldy Draw,85,58,70.3,0
2014-09-23,Indian Ridge,77,55,66.4,0
2014-09-23,Baldy Draw,76,57,66.4,0
2014-09-23,Sanfoin Bench,81,48,63.2,0
2014-09-23,Orchard House,80,51,65.9,0
2014-09-23,South Baldy Ridge,73,58,65.5,0
2014-09-23,Baldy Summit,68,55,61,0
2014-09-22,Baldy Summit,71,58,64.3,0
2014-09-22,Indian Ridge,82,54,67.2,0
2014-09-22,Sanfoin Bench,85,44,63.6,0
2014-09-22,Baldy Draw,80,56,67.5,0
2014-09-22,Orchard House,84,48,66.1,0
2014-09-22,South Baldy Ridge,76,59,67.6,0
2014-09-21,Indian Ridge,81,48,63.5,0
2014-09-21,South Baldy Ridge,82,55,67.2,0
2014-09-21,Sanfoin Bench,84,39,59.1,0
2014-09-21,Baldy Draw,80,52,64.7,0
2014-09-21,Baldy Summit,75,56,65,0
2014-09-21,Orchard House,84,44,63.8,0
2014-09-20,Indian Ridge,77,47,61.4,0
2014-09-20,South Baldy Ridge,73,50,61.7,0
2014-09-20,Sanfoin Bench,80,41,60.5,0
2014-09-20,Orchard House,81,45,61.7,0
2014-09-20,Baldy Draw,75,49,60.8,0
2014-09-20,Baldy Summit,68,48,57.9,0
2014-09-19,Indian Ridge,68,54,63.8,0
2014-09-19,Baldy Draw,66,57,60.8,0
2014-09-19,South Baldy Ridge,62,55,58.5,0
2014-09-19,Orchard House,72,56,66.1,0
2014-09-19,Sanfoin Bench,72,56,66.1,0
2014-09-19,Baldy Summit,57,50,53.4,0
2014-09-18,Orchard House,80,53,66.2,0
2014-09-18,Sanfoin Bench,79,51,64.4,0
2014-09-18,South Baldy Ridge,71,60,65.9,0
2014-09-18,Baldy Draw,74,58,65.9,0
2014-09-18,Indian Ridge,77,56,66.4,0
2014-09-18,Baldy Summit,67,55,61.9,0
2014-09-17,South Baldy Ridge,78,59,68.2,0
2014-09-17,Baldy Summit,73,56,64.8,0
2014-09-17,Baldy Draw,80,55,66.3,0
2014-09-17,Orchard House,83,48,64.3,0
2014-09-17,Indian Ridge,79,53,65.7,0
2014-09-17,Sanfoin Bench,82,44,61.4,0
2014-09-16,South Baldy Ridge,76,59,66.5,0
2014-09-16,Baldy Summit,71,56,63.1,0
2014-09-16,Sanfoin Bench,76,39,57.1,0
2014-09-16,Orchard House,79,44,61.2,0
2014-09-16,Indian Ridge,77,49,62.7,0
2014-09-16,Baldy Draw,78,52,64.7,0
2014-09-15,Baldy Summit,72,48,59.8,0
2014-09-15,Orchard House,81,36,58.5,0
2014-09-15,Baldy Draw,77,48,61.1,0
2014-09-15,Indian Ridge,79,42,60,0
2014-09-15,South Baldy Ridge,76,50,62.3,0
2014-09-15,Sanfoin Bench,82,32,54.8,0
2014-09-14,Sanfoin Bench,75,32,53.3,0
2014-09-14,Baldy Draw,70,42,55.6,0
2014-09-14,South Baldy Ridge,68,46,56.3,0
2014-09-14,Orchard House,76,36,55.3,0
2014-09-14,Indian Ridge,72,39,55.6,0
2014-09-14,Baldy Summit,64,44,53.7,0
2014-09-13,Orchard House,70,36,53.3,0
2014-09-13,South Baldy Ridge,63,41,51.5,0
2014-09-13,Baldy Summit,58,40,48.2,0
2014-09-13,Sanfoin Bench,68,32,52.4,0
2014-09-13,Indian Ridge,66,38,51.7,0
2014-09-13,Baldy Draw,64,40,51.4,0
2014-09-12,Sanfoin Bench,68,25,48.6,0
2014-09-12,Orchard House,68,28,48.4,0
2014-09-12,South Baldy Ridge,62,34,48.6,0
2014-09-12,Baldy Summit,58,31,44,0
2014-09-12,Indian Ridge,65,30,48.9,0
2014-09-12,Baldy Draw,64,31,49,0
2014-09-11,Baldy Draw,52,33,41.9,0
2014-09-11,Orchard House,57,37,46.2,0
2014-09-11,Baldy Summit,46,26,35.4,0
2014-09-11,Sanfoin Bench,58,34,45.2,0
2014-09-11,South Baldy Ridge,50,32,40.2,0
2014-09-11,Indian Ridge,55,36,44.6,0
2014-09-10,Indian Ridge,59,41,47.7,0
2014-09-10,Baldy Draw,58,37,46.5,0.1
2014-09-10,Orchard House,61,42,49.4,0
2014-09-10,Baldy Summit,49,30,42,0
2014-09-10,South Baldy Ridge,52,34,44.3,0
2014-09-10,Sanfoin Bench,64,42,49.3,0
2014-09-09,Sanfoin Bench,70,49,59.3,0
2014-09-09,South Baldy Ridge,62,49,56.2,0
2014-09-09,Orchard House,71,49,60.5,0
2014-09-09,Indian Ridge,67,49,57.9,0
2014-09-09,Baldy Summit,58,46,52.2,0
2014-09-09,Baldy Draw,66,51,58.4,0
2014-09-08,South Baldy Ridge,74,57,65.6,0
2014-09-08,Baldy Draw,79,54,65.8,0
2014-09-08,Indian Ridge,81,49,66.3,0
2014-09-08,Orchard House,84,44,65.2,0
2014-09-08,Sanfoin Bench,84,38,61.7,0
2014-09-08,Baldy Summit,70,56,61.8,0
2014-09-07,Indian Ridge,83,49,63,0
2014-09-07,Baldy Draw,81,49,63.7,0
2014-09-07,Baldy Summit,72,51,62.4,0
2014-09-07,Orchard House,86,42,63.7,0
2014-09-07,South Baldy Ridge,78,54,66.1,0
2014-09-07,Sanfoin Bench,86,37,58.6,0
2014-09-06,Baldy Summit,65,48,53.9,0
2014-09-06,Sanfoin Bench,82,35,57.4,0
2014-09-06,South Baldy Ridge,74,48,61.5,0
2014-09-06,Indian Ridge,79,44,60.9,0
2014-09-06,Orchard House,81,39,60,0
2014-09-06,Baldy Draw,76,46,60.6,0
2014-09-05,Sanfoin Bench,76,36,56.3,0
2014-09-05,Baldy Summit,64,46,53.6,0
2014-09-05,Baldy Draw,71,43,56,0
2014-09-05,Orchard House,76,39,57.6,0
2014-09-05,South Baldy Ridge,69,44,56.6,0
2014-09-05,Indian Ridge,72,41,56.7,0
2014-09-04,Baldy Draw,64,41,51.5,0
2014-09-04,Baldy Summit,57,38,46.6,0
2014-09-04,Indian Ridge,66,41,53.8,0
2014-09-04,South Baldy Ridge,61,40,51.6,0
2014-09-04,Orchard House,69,40,54.9,0
2014-09-04,Sanfoin Bench,69,40,55.1,0
2014-09-03,Orchard House,68,51,57.8,0
2014-09-03,South Baldy Ridge,59,45,49.4,0
2014-09-03,Indian Ridge,64,49,55,0
2014-09-03,Baldy Draw,65,47,52.5,0
2014-09-03,Baldy Summit,58,40,45.1,0
2014-09-03,Sanfoin Bench,67,50,58.3,0
2014-09-02,Orchard House,80,42,61.9,0
2014-09-02,Baldy Draw,75,46,60.4,0
2014-09-02,South Baldy Ridge,72,48,60.1,0
2014-09-02,Baldy Summit,67,46,55.4,0
2014-09-02,Sanfoin Bench,80,40,60.9,0
2014-09-02,Indian Ridge,78,45,61.9,0
2014-09-01,Sanfoin Bench,73,44,58.4,0
2014-09-01,Baldy Summit,60,43,49.8,0
2014-09-01,Indian Ridge,70,47,58.2,0
2014-09-01,Orchard House,72,45,59.1,0
2014-09-01,Baldy Draw,67,49,56.5,0
2014-09-01,South Baldy Ridge,64,48,55.4,0
2014-08-31,South Baldy Ridge,58,48,52,0.1
2014-08-31,Orchard House,67,53,59.1,0
2014-08-31,Sanfoin Bench,66,53,59.2,0
2014-08-31,Indian Ridge,65,52,57.3,0
2014-08-31,Baldy Draw,61,50,54.3,0
2014-08-31,Baldy Summit,52,45,47.4,0.1
2014-08-30,Baldy Draw,68,57,61.6,0
2014-08-30,Indian Ridge,70,58,64.1,0
2014-08-30,South Baldy Ridge,64,53,58.4,0
2014-08-30,Sanfoin Bench,73,57,66.2,0
2014-08-30,Baldy Summit,61,50,54,0.1
2014-08-30,Orchard House,74,58,66.1,0
2014-08-29,Sanfoin Bench,87,47,68.6,0
2014-08-29,Orchard House,86,51,69.6,0
2014-08-29,Baldy Draw,81,54,67.7,0
2014-08-29,Baldy Summit,73,54,62.7,0
2014-08-29,South Baldy Ridge,78,57,67.2,0
2014-08-29,Indian Ridge,83,53,69.1,0
2014-08-28,Sanfoin Bench,87,48,67,0
2014-08-28,Baldy Draw,81,58,68.8,0
2014-08-28,South Baldy Ridge,77,61,68.5,0
2014-08-28,Orchard House,86,52,69,0
2014-08-28,Indian Ridge,84,56,69.6,0
2014-08-28,Baldy Summit,73,59,64.6,0
2014-08-27,South Baldy Ridge,77,54,66.2,0
2014-08-27,Baldy Summit,73,53,62.3,0
2014-08-27,Sanfoin Bench,85,45,63.8,0
2014-08-27,Baldy Draw,79,52,65.9,0
2014-08-27,Orchard House,84,49,66,0
2014-08-27,Indian Ridge,81,51,66.7,0
2014-08-26,Baldy Draw,75,51,62.4,0
2014-08-26,Orchard House,79,47,62.9,0
2014-08-26,Sanfoin Bench,81,44,61.1,0
2014-08-26,Baldy Summit,67,50,57.9,0
2014-08-26,South Baldy Ridge,72,52,62.6,0
2014-08-26,Indian Ridge,77,49,63.2,0
2014-08-25,Baldy Draw,69,50,58.8,0
2014-08-25,South Baldy Ridge,67,48,56.7,0
2014-08-25,Baldy Summit,64,42,51.5,0
2014-08-25,Sanfoin Bench,74,46,60,0
2014-08-25,Orchard House,74,48,60.9,0
2014-08-25,Indian Ridge,71,50,60.5,0
2014-08-24,Baldy Summit,52,43,46.8,0
2014-08-24,Baldy Draw,62,46,52.5,0
2014-08-24,Sanfoin Bench,67,47,56.6,0
2014-08-24,South Baldy Ridge,58,45,50.8,0
2014-08-24,Indian Ridge,64,47,55.5,0
2014-08-24,Orchard House,68,48,56.7,0
2014-08-23,Sanfoin Bench,58,52,54.7,0.1
2014-08-23,South Baldy Ridge,50,44,47.6,0.3
2014-08-23,Indian Ridge,56,50,52.7,0.1
2014-08-23,Baldy Draw,52,46,49.4,0.2
2014-08-23,Orchard House,57,51,54,0.2
2014-08-23,Baldy Summit,47,41,43.6,0.3
2014-08-22,Orchard House,68,54,59.3,0.1
2014-08-22,Baldy Draw,61,50,55.8,0.1
2014-08-22,Indian Ridge,66,52,57.3,0.1
2014-08-22,Baldy Summit,54,47,49.9,0.1
2014-08-22,South Baldy Ridge,59,50,53.9,0.1
2014-08-22,Sanfoin Bench,68,54,59.2,0.3
2014-08-21,South Baldy Ridge,67,51,57.3,0.1
2014-08-21,Indian Ridge,72,53,61.9,0
2014-08-21,Orchard House,76,55,63.6,0.1
2014-08-21,Sanfoin Bench,74,53,62.9,0.1
2014-08-21,Baldy Draw,70,53,60,0.1
2014-08-21,Baldy Summit,65,48,54,0.1
2014-08-20,Orchard House,75,54,64.5,0.1
2014-08-20,Indian Ridge,71,54,62.6,0.1
2014-08-20,South Baldy Ridge,69,56,61.7,0.2
2014-08-20,Sanfoin Bench,74,53,63.6,0.1
2014-08-20,Baldy Draw,70,54,62.8,0.1
2014-08-20,Baldy Summit,63,53,58,0.1
2014-08-19,Baldy Summit,75,59,65.1,0
2014-08-19,Orchard House,88,53,69.9,0
2014-08-19,Sanfoin Bench,85,50,64.7,0
2014-08-19,Baldy Draw,78,58,66.4,0
2014-08-19,Indian Ridge,82,55,67.3,0
2014-08-19,South Baldy Ridge,80,60,68.6,0
2014-08-18,Baldy Draw,83,57,68.8,0
2014-08-18,Indian Ridge,83,57,69.4,0
2014-08-18,Sanfoin Bench,87,51,68.7,0
2014-08-18,Orchard House,86,54,70.3,0
2014-08-18,South Baldy Ridge,78,59,68.9,0
2014-08-18,Baldy Summit,75,58,65.1,0
2014-08-17,Orchard House,83,52,68,0
2014-08-17,Baldy Summit,71,53,61.8,0
2014-08-17,Baldy Draw,79,55,66.5,0
2014-08-17,Indian Ridge,81,54,67.8,0
2014-08-17,Sanfoin Bench,85,50,67.5,0
2014-08-17,South Baldy Ridge,75,56,66,0
2014-08-16,Indian Ridge,74,54,63.6,0
2014-08-16,South Baldy Ridge,69,54,61.2,0
2014-08-16,Baldy Draw,72,53,61.9,0
2014-08-16,Sanfoin Bench,76,54,64.1,0
2014-08-16,Baldy Summit,65,51,56.5,0
2014-08-16,Orchard House,77,54,64.2,0
2014-08-15,South Baldy Ridge,65,53,59.4,0.1
2014-08-15,Baldy Draw,68,54,60.5,0
2014-08-15,Baldy Summit,62,51,56,0.1
2014-08-15,Orchard House,72,55,63.7,0
2014-08-15,Sanfoin Bench,73,55,63.8,0
2014-08-15,Indian Ridge,70,55,61.8,0
2014-08-14,Indian Ridge,79,58,65.3,0.1
2014-08-14,Baldy Draw,78,56,63.7,0.2
2014-08-14,Sanfoin Bench,82,59,67.4,0.1
2014-08-14,Baldy Summit,71,54,59.1,0.1
2014-08-14,South Baldy Ridge,74,56,62.7,0.2
2014-08-14,Orchard House,82,59,67.2,0.1
2014-08-13,Baldy Summit,76,54,63.5,0.3
2014-08-13,Orchard House,88,58,68.8,0.4
2014-08-13,Baldy Draw,84,58,67.5,0.4
2014-08-13,Indian Ridge,86,58,67.9,0.1
2014-08-13,South Baldy Ridge,81,57,68.1,0.2
2014-08-13,Sanfoin Bench,88,54,67.4,0.4
2014-08-12,Orchard House,80,59,72.1,0
2014-08-12,Sanfoin Bench,80,56,70.9,0
2014-08-12,Baldy Summit,74,58,67.2,0
2014-08-12,Indian Ridge,80,63,73,0
2014-08-12,Baldy Draw,80,66,72.4,0
2014-08-12,South Baldy Ridge,80,63,71.3,0
2014-08-11,Orchard House,96,54,74.9,0
2014-08-11,Indian Ridge,84,58,68.1,0
2014-08-11,South Baldy Ridge,90,64,76.7,0
2014-08-11,Baldy Draw,82,61,69.7,0
2014-08-11,Sanfoin Bench,84,49,63.7,0
2014-08-11,Baldy Summit,85,64,73.8,0
2014-08-10,Baldy Draw,87,58,68.6,0
2014-08-10,Indian Ridge,87,56,67.7,0
2014-08-10,South Baldy Ridge,84,61,72,0
2014-08-10,Sanfoin Bench,91,47,65.1,0
2014-08-10,Orchard House,91,51,71.9,0
2014-08-10,Baldy Summit,80,58,68.8,0
2014-08-09,Sanfoin Bench,86,50,68.8,0
2014-08-09,Orchard House,86,52,69.4,0
2014-08-09,Indian Ridge,83,54,68.7,0
2014-08-09,Baldy Summit,74,54,63.4,0
2014-08-09,South Baldy Ridge,79,54,66.5,0
2014-08-09,Baldy Draw,81,56,68,0
2014-08-08,Orchard House,85,54,69.6,0
2014-08-08,Indian Ridge,83,56,69.5,0
2014-08-08,Baldy Summit,74,56,64.6,0.1
2014-08-08,South Baldy Ridge,80,60,68.5,0.1
2014-08-08,Baldy Draw,82,61,69.3,0
2014-08-08,Sanfoin Bench,87,50,68.8,0
2014-08-07,Baldy Summit,78,61,69,0
2014-08-07,Orchard House,90,56,75,0
2014-08-07,Sanfoin Bench,84,52,69.2,0
2014-08-07,Baldy Draw,80,62,70.2,0
2014-08-07,Indian Ridge,83,59,69.8,0
2014-08-07,South Baldy Ridge,82,63,72.4,0
2014-08-06,Sanfoin Bench,90,54,66.6,0
2014-08-06,South Baldy Ridge,84,65,74.3,0
2014-08-06,Baldy Summit,79,65,71.1,0
2014-08-06,Baldy Draw,83,63,70.2,0
2014-08-06,Indian Ridge,86,60,69.2,0
2014-08-06,Orchard House,92,57,75.9,0
2014-08-05,Indian Ridge,86,57,67.8,0
2014-08-05,Baldy Draw,85,58,67.4,0
2014-08-05,Orchard House,90,56,73.3,0
2014-08-05,South Baldy Ridge,81,58,70,0
2014-08-05,Sanfoin Bench,88,52,65.6,0
2014-08-05,Baldy Summit,78,56,67,0
2014-08-04,Indian Ridge,85,61,72.4,0
2014-08-04,Baldy Summit,78,61,67.7,0
2014-08-04,South Baldy Ridge,80,66,71.3,0
2014-08-04,Sanfoin Bench,88,57,73,0
2014-08-04,Orchard House,89,58,73.3,0
2014-08-04,Baldy Draw,84,60,72.3,0
2014-08-03,Indian Ridge,83,63,72.4,0
2014-08-03,Sanfoin Bench,86,62,72.7,0
2014-08-03,South Baldy Ridge,80,61,72.1,0
2014-08-03,Baldy Draw,83,63,71.2,0
2014-08-03,Baldy Summit,79,60,68,0
2014-08-03,Orchard House,89,63,75.8,0
2014-08-02,Sanfoin Bench,87,55,71.7,0
2014-08-02,Indian Ridge,85,61,72.9,0
2014-08-02,South Baldy Ridge,82,61,71.3,0
2014-08-02,Baldy Draw,83,61,72.3,0
2014-08-02,Baldy Summit,75,60,66.8,0
2014-08-02,Orchard House,88,58,73.4,0
2014-08-01,Baldy Draw,90,63,74.5,0
2014-08-01,Sanfoin Bench,94,53,72.5,0
2014-08-01,Indian Ridge,91,60,74.5,0.1
2014-08-01,Orchard House,94,57,74.7,0
2014-08-01,South Baldy Ridge,85,65,73.8,0
2014-08-01,Baldy Summit,83,66,71.3,0
2014-07-31,Indian Ridge,91,61,75,0
2014-07-31,Sanfoin Bench,94,53,70.9,0
2014-07-31,Baldy Summit,81,62,71,0
2014-07-31,South Baldy Ridge,85,65,74.5,0
2014-07-31,Baldy Draw,89,62,73.9,0
2014-07-31,Orchard House,94,56,76.6,0
2014-07-30,South Baldy Ridge,85,68,75.7,0
2014-07-30,Baldy Summit,82,65,72.3,0
2014-07-30,Indian Ridge,88,63,73.2,0
2014-07-30,Baldy Draw,86,66,73.2,0
2014-07-30,Sanfoin Bench,88,53,66.8,0
2014-07-30,Orchard House,94,57,76.4,0
2014-07-29,Indian Ridge,92,63,74.6,0
2014-07-29,Sanfoin Bench,95,55,73,0
2014-07-29,South Baldy Ridge,86,66,76.7,0
2014-07-29,Baldy Draw,90,65,75.3,0
2014-07-29,Baldy Summit,83,67,74.4,0
2014-07-29,Orchard House,96,59,78,0
2014-07-28,Indian Ridge,88,59,70.1,0
2014-07-28,Orchard House,92,56,75.7,0
2014-07-28,Baldy Draw,86,63,72.2,0
2014-07-28,Baldy Summit,81,64,71.7,0
2014-07-28,Sanfoin Bench,92,53,69.5,0
2014-07-28,South Baldy Ridge,85,64,74.6,0
2014-07-27,Sanfoin Bench,91,45,66.8,0
2014-07-27,Indian Ridge,89,53,69.7,0
2014-07-27,Orchard House,92,50,72,0
2014-07-27,South Baldy Ridge,84,58,71.2,0
2014-07-27,Baldy Draw,88,56,69.9,0
2014-07-27,Baldy Summit,81,57,68.5,0
2014-07-26,Sanfoin Bench,84,45,67,0
2014-07-26,South Baldy Ridge,76,52,65,0
2014-07-26,Baldy Summit,73,51,61,0
2014-07-26,Orchard House,84,48,67.5,0
2014-07-26,Baldy Draw,80,50,66.1,0
2014-07-26,Indian Ridge,81,50,66.3,0
2014-07-25,South Baldy Ridge,69,49,59.8,0
2014-07-25,Baldy Draw,74,49,60.5,0
2014-07-25,Indian Ridge,75,48,62,0
2014-07-25,Baldy Summit,65,51,59.6,0
2014-07-25,Orchard House,79,45,63.4,0
2014-07-25,Sanfoin Bench,78,43,62.8,0
2014-07-24,Baldy Draw,67,52,59.2,0
2014-07-24,Indian Ridge,71,54,62.4,0
2014-07-24,Sanfoin Bench,73,57,64.6,0
2014-07-24,Baldy Summit,60,44,51.3,0
2014-07-24,Orchard House,73,56,64.7,0
2014-07-24,South Baldy Ridge,66,49,56.4,0
2014-07-23,Orchard House,89,60,73.5,0.1
2014-07-23,Indian Ridge,86,59,72,0.1
2014-07-23,South Baldy Ridge,83,56,68.2,0.1
2014-07-23,Baldy Summit,77,52,63.1,0.1
2014-07-23,Baldy Draw,85,57,69.8,0.1
2014-07-23,Sanfoin Bench,88,60,72.6,0.1
2014-07-22,Indian Ridge,83,57,68,0
2014-07-22,Sanfoin Bench,85,56,68.9,0
2014-07-22,Orchard House,89,56,71.5,0
2014-07-22,South Baldy Ridge,82,60,69.8,0
2014-07-22,Baldy Draw,81,59,68.3,0
2014-07-22,Baldy Summit,78,56,65.3,0
2014-07-21,Orchard House,83,59,70.5,0
2014-07-21,Baldy Draw,78,56,66.8,0
2014-07-21,Sanfoin Bench,83,60,70.4,0
2014-07-21,South Baldy Ridge,73,57,64.9,0
2014-07-21,Baldy Summit,69,52,60.7,0
2014-07-21,Indian Ridge,79,57,68.5,0
2014-07-20,Indian Ridge,83,65,72.7,0
2014-07-20,South Baldy Ridge,78,62,68.6,0
2014-07-20,Orchard House,88,60,72.6,0
2014-07-20,Sanfoin Bench,86,56,70.5,0
2014-07-20,Baldy Draw,80,63,70,0
2014-07-20,Baldy Summit,75,57,63.2,0
2014-07-19,South Baldy Ridge,75,61,68.2,0
2014-07-19,Baldy Draw,80,58,69.6,0
2014-07-19,Indian Ridge,82,54,70.2,0
2014-07-19,Orchard House,84,52,69.9,0
2014-07-19,Baldy Summit,71,58,63.7,0
2014-07-19,Sanfoin Bench,84,50,68.2,0
2014-07-18,Indian Ridge,77,61,69.1,0
2014-07-18,Sanfoin Bench,79,53,66,0
2014-07-18,South Baldy Ridge,71,63,67.6,0
2014-07-18,Orchard House,79,58,68.8,0
2014-07-18,Baldy Summit,66,60,63,0
2014-07-18,Baldy Draw,75,62,68.9,0
2014-07-17,Baldy Draw,90,61,73.5,0
2014-07-17,South Baldy Ridge,86,65,74.9,0
2014-07-17,Indian Ridge,90,63,73.6,0
2014-07-17,Baldy Summit,80,63,70.2,0
2014-07-17,Orchard House,93,59,75.9,0
2014-07-17,Sanfoin Bench,93,56,71.9,0
2014-07-16,Orchard House,87,55,70.9,0
2014-07-16,Baldy Summit,77,55,65.9,0
2014-07-16,Sanfoin Bench,87,54,70.1,0
2014-07-16,Baldy Draw,85,56,70,0.1
2014-07-16,Indian Ridge,85,56,70.3,0
2014-07-16,South Baldy Ridge,82,57,69.1,0
2014-07-15,Indian Ridge,78,59,66.3,0.3
2014-07-15,South Baldy Ridge,72,58,63.7,0
2014-07-15,Sanfoin Bench,80,58,67.2,0
2014-07-15,Baldy Draw,77,58,65.5,0
2014-07-15,Orchard House,81,59,67.2,0.4
2014-07-15,Baldy Summit,68,55,60.8,0
2014-07-14,South Baldy Ridge,84,68,74.3,0
2014-07-14,Baldy Summit,76,63,68.9,0
2014-07-14,Baldy Draw,84,60,73.6,0.1
2014-07-14,Sanfoin Bench,88,63,72.9,0.1
2014-07-14,Indian Ridge,86,64,74.4,0
2014-07-14,Orchard House,92,65,76.8,0.3
2014-07-13,Indian Ridge,81,61,69.1,0
2014-07-13,Baldy Draw,80,63,69.9,0
2014-07-13,Sanfoin Bench,82,54,67.2,0
2014-07-13,Orchard House,95,59,77.7,0
2014-07-13,South Baldy Ridge,86,66,76.2,0
2014-07-13,Baldy Summit,83,64,73.3,0
2014-07-12,Sanfoin Bench,92,59,73.3,0
2014-07-12,Indian Ridge,89,59,71.9,0
2014-07-12,South Baldy Ridge,84,63,73.6,0
2014-07-12,Baldy Draw,87,57,73.6,0
2014-07-12,Orchard House,92,60,76.8,0
2014-07-12,Baldy Summit,80,61,70.2,0
2014-07-11,Baldy Summit,77,59,67.7,0
2014-07-11,Baldy Draw,84,59,72.5,0
2014-07-11,Indian Ridge,86,59,72.5,0
2014-07-11,Orchard House,89,54,74.9,0
2014-07-11,South Baldy Ridge,80,64,72.5,0
2014-07-11,Sanfoin Bench,89,55,73.2,0
2014-07-10,Indian Ridge,90,62,74.7,0
2014-07-10,Baldy Draw,88,62,73.6,0
2014-07-10,South Baldy Ridge,84,60,72.6,0
2014-07-10,Sanfoin Bench,92,54,73.1,0
2014-07-10,Orchard House,92,58,77,0
2014-07-10,Baldy Summit,79,59,68.6,0
